year,age,status,income,total_income,kommune
2015,-10,utdanning,,,
2015,46,sysselsatt,1642434,1642434,1201
2015,36,sysselsatt,1260053,1260053,0712
2015,4,utdanning,,,0227
2015,24,sysselsatt,924807,924807,1417
2015,20,sysselsatt,235282,235282,0704
2015,5,utdanning,,,0220
2015,22,sysselsatt,383493,383493,0219
2015,53,sysselsatt,1706548,1706548,0220
2015,8,utdanning,,,0529
2015,16,utdanning,,,5031
2015,30,sysselsatt,1033245,1033245,1201
2015,28,arbeidsledig,77532,313063,0437
2015,42,ufor,63027,756327,0104
2015,39,sysselsatt,304653,304653,1228
2015,40,sysselsatt,649215,649215,0301
2015,50,sysselsatt,761683,761683,1902
2015,54,sysselsatt,580584,580584,0814
2015,51,sysselsatt,1328110,1328110,1504
2015,32,sysselsatt,1000686,1000686,5034
2015,51,sysselsatt,1717336,1717336,5040
2015,70,pensjonist,,,0602
2015,59,sysselsatt,744520,744520,0226
2015,16,utdanning,,,5001
2015,70,pensjonist,,,0301
2015,-10,utdanning,,,
2015,1,utdanning,,,1920
2015,35,sysselsatt,703075,703075,1026
2015,39,sysselsatt,1177012,1177012,5001
2015,37,sysselsatt,554598,554598,1401
2015,78,pensjonist,,,1856
2015,46,sysselsatt,640073,640073,1201
2015,90,pensjonist,,,0301
2015,42,arbeidsledig,65231,240168,0215
2015,39,sysselsatt,741798,741798,1134
2015,41,sysselsatt,420753,420753,0532
2015,53,sysselsatt,838861,838861,1149
2015,44,sysselsatt,494162,494162,1845
2015,71,pensjonist,,,0213
2015,19,sysselsatt,,,1103
2015,-8,utdanning,,,
2015,88,pensjonist,,,0233
2015,44,sysselsatt,400669,400669,5053
2015,56,sysselsatt,2814345,2814345,0301
2015,42,sysselsatt,569601,569601,1235
2015,34,sysselsatt,1297681,1297681,0618
2015,10,utdanning,,,1247
2015,27,sysselsatt,526770,526770,1828
2015,5,utdanning,,,0213
2015,39,sysselsatt,400385,400385,1120
2015,52,sysselsatt,694431,694431,1101
2015,-5,utdanning,,,
2015,60,sysselsatt,817984,817984,1441
2015,36,sysselsatt,566990,566990,1517
2015,35,sysselsatt,1700351,1700351,1106
2015,1,utdanning,,,0230
2015,18,utdanning,85080,85080,0213
2015,29,sysselsatt,646898,646898,0403
2015,10,utdanning,,,0301
2015,57,sysselsatt,442733,442733,0701
2015,21,sysselsatt,679650,679650,1571
2015,49,sysselsatt,522473,522473,5054
2015,13,utdanning,,,0301
2015,34,sysselsatt,722662,722662,1201
2015,28,arbeidsledig,167991,508845,1106
2015,4,utdanning,,,0834
2015,31,sysselsatt,440850,440850,1571
2015,47,sysselsatt,641297,641297,5001
2015,52,ufor,69221,830656,1201
2015,62,sysselsatt,806772,806772,1931
2015,37,sysselsatt,401649,401649,0235
2015,3,utdanning,,,0520
2015,50,sysselsatt,1634735,1634735,0104
2015,59,sysselsatt,662054,662054,0628
2015,84,pensjonist,,,0301
2015,60,sysselsatt,700103,700103,0106
2015,71,pensjonist,,,0211
2015,18,utdanning,,,1102
2015,66,ufor,17031,204367,0301
2015,17,utdanning,29020,29020,0226
2015,34,sysselsatt,610358,610358,1241
2015,5,utdanning,,,0301
2015,47,sysselsatt,1275589,1275589,1145
2015,76,pensjonist,,,0220
2015,70,pensjonist,,,0806
2015,-4,utdanning,,,
2015,7,utdanning,,,1201
2015,45,sysselsatt,534639,534639,1252
2015,5,utdanning,,,0301
2015,32,sysselsatt,266191,266191,1102
2015,65,ufor,39282,471384,0533
2015,67,pensjonist,,817007,5015
2015,20,sysselsatt,455480,455480,0618
2015,0,utdanning,,,5033
2015,1,utdanning,,,0704
2015,-9,utdanning,,,
2015,13,utdanning,,,5013
2015,28,sysselsatt,683970,683970,5001
2015,64,sysselsatt,728518,728518,0301
2015,43,sysselsatt,637145,637145,0439
2015,33,sysselsatt,568541,568541,0301
2015,47,sysselsatt,321630,321630,0105
2015,35,sysselsatt,271987,271987,1001
2015,16,utdanning,,,1554
2015,43,sysselsatt,478051,478051,0935
2015,65,sysselsatt,596432,596432,1103
2015,22,sysselsatt,365657,365657,0220
2015,54,sysselsatt,1043575,1043575,0106
2015,4,utdanning,,,0106
2015,9,utdanning,,,1201
2015,1,utdanning,,,5001
2015,64,sysselsatt,237312,237312,1160
2015,28,sysselsatt,1075866,1075866,1034
2015,41,sysselsatt,566830,566830,5025
2015,19,sysselsatt,,,0301
2015,-10,utdanning,,,
2015,52,sysselsatt,725450,725450,5001
2015,34,sysselsatt,487863,487863,0301
2015,22,sysselsatt,1696845,1696845,0301
2015,59,sysselsatt,767946,767946,0301
2015,26,sysselsatt,323673,323673,0901
2015,13,utdanning,,,0301
2015,-10,utdanning,,,
2015,34,sysselsatt,492365,492365,1824
2015,54,sysselsatt,1933628,1933628,0106
2015,22,sysselsatt,871554,871554,0602
2015,59,sysselsatt,466486,466486,0233
2015,34,sysselsatt,249561,249561,1201
2015,18,utdanning,74064,74064,1804
2015,26,sysselsatt,465527,465527,0912
2015,1,utdanning,,,0602
2015,3,utdanning,,,1232
2015,46,sysselsatt,235439,235439,1902
2015,-6,utdanning,,,
2015,56,sysselsatt,1236677,1236677,1222
2015,48,sysselsatt,634072,634072,1201
2015,22,sysselsatt,680898,680898,1851
2015,39,sysselsatt,874469,874469,0425
2015,36,sysselsatt,522732,522732,5001
2015,31,sysselsatt,668204,668204,0118
2015,29,sysselsatt,242241,242241,0301
2015,18,utdanning,,,5043
2015,21,sysselsatt,344255,344255,1001
2015,45,sysselsatt,610871,610871,0101
2015,11,utdanning,,,0230
2015,36,sysselsatt,736919,736919,2017
2015,12,utdanning,,,1860
2015,40,ufor,37289,447472,1247
2015,21,sysselsatt,,,1106
2015,39,sysselsatt,1291181,1291181,0502
2015,22,sysselsatt,595885,595885,1103
2015,27,sysselsatt,1724754,1724754,1103
2015,38,sysselsatt,289565,289565,1247
2015,48,sysselsatt,1371074,1371074,1201
2015,20,sysselsatt,,,0136
2015,26,ufor,12978,155734,0301
2015,14,utdanning,,,0301
2015,33,sysselsatt,706684,706684,1201
2015,36,sysselsatt,426031,426031,1933
2015,47,sysselsatt,1521214,1521214,0219
2015,14,utdanning,52093,52093,0544
2015,38,sysselsatt,625201,625201,5001
2015,0,utdanning,,,0301
2015,16,utdanning,,,0104
2015,39,ufor,21155,253862,1419
2015,8,utdanning,,,0301
2015,37,sysselsatt,413416,413416,1201
2015,50,sysselsatt,1184900,1184900,1103
2015,68,pensjonist,,151322,1902
2015,55,ufor,36216,434586,0301
2015,28,sysselsatt,625352,625352,0701
2015,61,sysselsatt,762058,762058,1419
2015,44,sysselsatt,1364841,1364841,0226
2015,53,sysselsatt,2105421,2105421,1201
2016,41,sysselsatt,863885,863885,0235
2016,0,utdanning,,,0111
2016,55,sysselsatt,1236893,1236893,1941
2016,-9,utdanning,,,
2016,28,sysselsatt,371324,371324,1201
2016,42,sysselsatt,439907,439907,0136
2016,22,sysselsatt,532965,532965,0239
2016,39,sysselsatt,427947,427947,1232
2016,27,sysselsatt,673486,673486,0516
2016,48,sysselsatt,467731,467731,1244
2016,26,arbeidsledig,153012,585698,0710
2016,51,sysselsatt,2378951,2378951,1835
2016,61,sysselsatt,973315,973315,1103
2016,41,sysselsatt,494954,494954,1201
2016,31,arbeidsledig,66405,391984,5001
2016,34,sysselsatt,294994,294994,1201
2016,53,sysselsatt,499716,499716,0301
2016,64,sysselsatt,323943,323943,0119
2016,17,utdanning,,,1001
2016,55,sysselsatt,1505528,1505528,1111
2016,44,sysselsatt,315920,315920,1102
2016,28,sysselsatt,476994,476994,0213
2016,18,utdanning,,,0602
2016,47,sysselsatt,688663,688663,1144
2016,66,sysselsatt,976266,976266,0238
2016,71,pensjonist,,,0906
2016,38,sysselsatt,828783,828783,1219
2016,36,sysselsatt,444391,444391,0626
2016,21,sysselsatt,,,1103
2016,39,arbeidsledig,94993,397868,1868
2016,52,sysselsatt,1975886,1975886,0604
2016,51,arbeidsledig,95785,486467,0226
2016,57,sysselsatt,623483,623483,0502
2016,33,sysselsatt,779198,779198,5045
2016,18,utdanning,49143,49143,0301
2016,10,utdanning,,,0511
2016,10,utdanning,,,0712
2016,57,ufor,26811,466734,0220
2016,39,sysselsatt,433991,433991,5046
2016,26,sysselsatt,442340,442340,0220
2016,13,utdanning,,,1545
2016,75,pensjonist,,,1264
2016,17,utdanning,,,1554
2016,39,sysselsatt,364934,364934,0534
2016,62,sysselsatt,862090,862090,0710
2016,-9,utdanning,,,
2016,55,arbeidsledig,243667,1022986,1106
2016,52,sysselsatt,1955697,1955697,1543
2016,22,sysselsatt,,,1411
2016,36,sysselsatt,451009,451009,0220
2016,16,utdanning,,,1102
2016,19,utdanning,30138,30138,1902
2016,-7,utdanning,,,
2016,-9,utdanning,,,
2016,58,sysselsatt,1620983,1620983,0226
2016,43,ufor,75440,603716,5038
2016,48,sysselsatt,680935,680935,0301
2016,31,sysselsatt,493297,493297,0604
2016,40,sysselsatt,1818687,1818687,5001
2016,48,sysselsatt,350726,350726,0301
2016,48,sysselsatt,630489,630489,1201
2016,67,pensjonist,,389943,0712
2016,69,pensjonist,,185937,0301
2016,38,sysselsatt,307826,307826,1149
2016,13,utdanning,,,1504
2016,35,sysselsatt,420207,420207,1201
2016,63,sysselsatt,341667,341667,0301
2016,21,sysselsatt,633096,633096,0716
2016,52,sysselsatt,4533047,4533047,0226
2016,9,utdanning,,,1003
2016,32,sysselsatt,824573,824573,2003
2016,48,sysselsatt,642311,642311,1421
2016,40,sysselsatt,534075,534075,0807
2016,37,sysselsatt,642522,642522,0101
2016,76,pensjonist,,,0817
2016,59,ufor,23673,412255,1845
2016,26,sysselsatt,557866,557866,0105
2016,61,sysselsatt,837688,837688,0301
2016,35,sysselsatt,437974,437974,0301
2016,42,sysselsatt,952009,952009,0219
2016,19,sysselsatt,720307,720307,0220
2016,20,sysselsatt,550062,550062,1245
2016,30,sysselsatt,910791,910791,0532
2016,28,sysselsatt,624627,624627,1201
2016,3,utdanning,,,1902
2016,51,sysselsatt,889721,889721,1106
2016,42,sysselsatt,532612,532612,0301
2016,67,sysselsatt,447032,447032,0301
2016,30,sysselsatt,724607,724607,0301
2016,60,ufor,28365,874804,1103
2016,45,ufor,26774,294236,0806
2016,21,sysselsatt,166025,166025,0621
2016,36,sysselsatt,1024799,1024799,1102
2016,28,sysselsatt,380920,380920,0213
2016,51,sysselsatt,435439,435439,0545
2016,22,sysselsatt,473954,473954,1201
2016,41,sysselsatt,600463,600463,0619
2016,50,arbeidsledig,474753,1257856,1936
2016,47,ufor,46270,682954,0219
2016,53,ufor,49424,590463,0935
2016,28,sysselsatt,901444,901444,0104
2016,57,sysselsatt,1318013,1318013,0301
2016,-9,utdanning,,,
2016,34,sysselsatt,465912,465912,0301
2016,55,ufor,61961,881591,0219
2016,49,sysselsatt,1098086,1098086,0213
2016,49,arbeidsledig,275639,628250,1151
2016,51,sysselsatt,1272937,1272937,2027
2016,41,sysselsatt,706829,706829,0615
2016,29,sysselsatt,1518377,1518377,0710
2016,37,sysselsatt,731743,731743,1504
2016,24,sysselsatt,,,0301
2016,34,sysselsatt,1221023,1221023,0301
2016,10,utdanning,,,5001
2016,52,ufor,56187,965918,0301
2016,43,sysselsatt,486727,486727,0906
2016,22,sysselsatt,705700,705700,1112
2016,55,sysselsatt,986720,986720,1573
2016,-9,utdanning,,,
2016,-3,utdanning,,,
2016,72,pensjonist,,,0502
2016,1,utdanning,,,2030
2016,61,sysselsatt,564034,564034,1804
2016,41,sysselsatt,442506,442506,0602
2016,1,utdanning,,,1534
2016,16,utdanning,87160,87160,1201
2016,15,utdanning,30711,30711,1543
2016,19,utdanning,110483,110483,1532
2016,26,sysselsatt,213187,213187,5001
2016,41,sysselsatt,972943,972943,1201
2016,-2,utdanning,,,
2016,-8,utdanning,,,
2016,38,sysselsatt,1950577,1950577,0712
2016,46,sysselsatt,915287,915287,5001
2016,30,sysselsatt,546188,546188,0226
2016,17,utdanning,,,5024
2016,24,sysselsatt,,,1848
2016,37,sysselsatt,233053,233053,5001
2016,67,sysselsatt,370020,370020,1928
2016,15,utdanning,,,1534
2016,36,sysselsatt,441172,441172,1441
2016,14,utdanning,,,0220
2016,33,sysselsatt,916264,916264,1201
2016,43,sysselsatt,498266,498266,1103
2016,68,pensjonist,,179407,1815
2016,50,arbeidsledig,198812,679191,0219
2016,39,sysselsatt,497770,497770,1260
2016,15,utdanning,,,5039
2016,63,sysselsatt,548554,548554,0105
2016,57,sysselsatt,1173637,1173637,0605
2016,-9,utdanning,,,
2016,36,sysselsatt,551381,551381,0235
2016,70,pensjonist,,1041269,1504
2016,91,pensjonist,,,1201
2016,64,sysselsatt,571567,571567,5023
2016,7,utdanning,,,1924
2016,16,utdanning,,,0403
2016,61,sysselsatt,597732,597732,1201
2016,24,sysselsatt,,,0301
2016,13,utdanning,,,1122
2016,38,sysselsatt,430692,430692,0301
2016,56,sysselsatt,476407,476407,1529
2016,61,sysselsatt,486670,486670,0301
2016,30,sysselsatt,678491,678491,0301
2016,47,sysselsatt,1685535,1685535,1046
2016,29,sysselsatt,663571,663571,0545
2016,10,utdanning,,,0602
2016,31,sysselsatt,748680,748680,0806
2016,22,sysselsatt,110436,110436,0602
2016,80,pensjonist,,,0301
2016,75,pensjonist,,,1504
2016,17,utdanning,,,1144
2016,55,sysselsatt,1114757,1114757,0301
2016,55,ufor,61247,467030,0624
2016,56,sysselsatt,1007987,1007987,0941
2016,64,sysselsatt,415950,415950,0301
2016,28,sysselsatt,719970,719970,0219
2016,12,utdanning,,,1902
2016,48,sysselsatt,1059523,1059523,0542
2016,40,arbeidsledig,201470,774520,1526
2016,50,ufor,92597,601882,0831
2016,42,arbeidsledig,182688,487140,1531
2016,34,sysselsatt,282841,282841,0220
2016,17,utdanning,,,1032
2016,46,sysselsatt,1276583,1276583,1247
2016,22,sysselsatt,1311055,1311055,1804
2016,44,sysselsatt,662050,662050,1120
2016,47,sysselsatt,2453296,2453296,0806
2016,-9,utdanning,,,
2016,38,arbeidsledig,245132,489868,0220
2016,45,sysselsatt,534942,534942,0710
2016,25,sysselsatt,478706,478706,1103
2016,23,sysselsatt,687847,687847,0605
2016,2,utdanning,,,0301
2016,9,utdanning,,,1211
2016,37,ufor,50382,572072,0704
2016,22,arbeidsledig,,,0412
2016,12,utdanning,,,1228
2016,12,utdanning,,,0301
2016,34,sysselsatt,302746,302746,0105
2016,52,sysselsatt,1167070,1167070,1001
2016,56,sysselsatt,692743,692743,0220
2016,41,arbeidsledig,163361,354380,1804
2016,34,sysselsatt,414269,414269,1232
2016,-9,utdanning,,,
2016,41,arbeidsledig,160532,744833,0906
2016,76,pensjonist,,,1260
2016,42,sysselsatt,257282,257282,1804
2016,38,sysselsatt,893091,893091,0301
2016,59,sysselsatt,898838,898838,5049
2016,51,sysselsatt,834103,834103,0226
2016,11,utdanning,,,0906
2016,91,pensjonist,,,0219
2016,53,sysselsatt,437563,437563,0412
2016,22,sysselsatt,,,0301
2016,35,sysselsatt,569198,569198,1103
2016,39,sysselsatt,293553,293553,0301
2016,13,utdanning,,,1243
2016,17,utdanning,,,0426
2016,71,pensjonist,,,0701
2016,57,sysselsatt,478757,478757,1004
2016,26,sysselsatt,606448,606448,1253
2016,48,sysselsatt,1337701,1337701,0105
2016,17,utdanning,,,0105
2016,22,sysselsatt,,,1835
2016,24,arbeidsledig,,381400,0213
2016,31,sysselsatt,848612,848612,1526
2016,84,pensjonist,,,0805
2016,17,utdanning,,,0301
2016,22,sysselsatt,883386,883386,0137
2016,47,sysselsatt,517831,517831,0301
2016,55,sysselsatt,598001,598001,0301
2016,63,sysselsatt,651623,651623,1816
2016,-9,utdanning,,,
2016,34,sysselsatt,126232,126232,0403
2016,27,sysselsatt,630966,630966,1001
2016,61,sysselsatt,636784,636784,1929
2016,44,sysselsatt,1537129,1537129,1424
2016,42,sysselsatt,1158959,1158959,0437
2016,18,utdanning,,,5001
2016,20,sysselsatt,,,1551
2016,37,sysselsatt,561639,561639,1813
2016,69,pensjonist,,684452,0502
2016,7,utdanning,,,0220
2016,24,sysselsatt,696579,696579,0106
2016,16,utdanning,38369,38369,0301
2016,61,sysselsatt,357758,357758,0830
2016,18,utdanning,,,5001
2016,46,ufor,26748,173859,1940
2016,36,sysselsatt,880192,880192,5001
2016,18,utdanning,129983,129983,0301
2016,18,utdanning,73396,73396,1201
2016,78,pensjonist,,,5043
2016,31,sysselsatt,288613,288613,0420
2016,18,utdanning,,,0301
2016,60,sysselsatt,312775,312775,1412
2016,78,pensjonist,,,5001
2016,19,utdanning,60453,60453,0834
2016,3,utdanning,,,0929
2016,35,sysselsatt,686235,686235,1532
2016,-1,utdanning,,,
2016,16,utdanning,,,0403
2016,15,utdanning,,,1101
2016,9,utdanning,,,0220
2016,50,arbeidsledig,273528,1548274,5046
2016,13,utdanning,,,0301
2016,23,sysselsatt,503185,503185,0906
2016,21,sysselsatt,407195,407195,0135
2016,91,pensjonist,,,0403
2016,-3,utdanning,,,
2016,35,arbeidsledig,103280,471357,1201
2016,35,sysselsatt,496985,496985,1201
2016,49,sysselsatt,628953,628953,1201
2016,11,utdanning,,,5054
2016,12,utdanning,,,1902
2016,90,pensjonist,,,1130
2016,25,sysselsatt,461223,461223,1804
2016,28,sysselsatt,389541,389541,0235
2016,17,utdanning,,,1919
2016,17,utdanning,,,0602
2016,34,sysselsatt,332204,332204,2011
2016,13,utdanning,,,0926
2016,33,sysselsatt,569007,569007,1502
2016,29,arbeidsledig,183951,456107,0301
2016,6,utdanning,,,5016
2016,25,sysselsatt,554842,554842,5011
2016,59,sysselsatt,450122,450122,0226
2016,58,sysselsatt,1768105,1768105,0616
2016,7,utdanning,,,0906
2016,4,utdanning,,,0602
2016,31,sysselsatt,707050,707050,1418
2016,25,sysselsatt,496593,496593,5001
2016,55,sysselsatt,785363,785363,1142
2016,23,sysselsatt,,,0233
2016,36,sysselsatt,544926,544926,5039
2016,35,sysselsatt,302271,302271,0301
2016,27,sysselsatt,715592,715592,1551
2016,14,utdanning,,,1103
2016,-9,utdanning,,,
2016,65,sysselsatt,832516,832516,1201
2016,50,sysselsatt,1160590,1160590,1201
2016,21,sysselsatt,381042,381042,5013
2016,70,pensjonist,,294772,0121
2016,16,utdanning,,,1923
2016,48,sysselsatt,2483762,2483762,1520
2016,45,sysselsatt,641376,641376,0940
2016,33,sysselsatt,371629,371629,1833
2016,31,arbeidsledig,188463,564720,0233
2016,33,sysselsatt,531101,531101,0301
2016,25,sysselsatt,622238,622238,5032
2016,21,sysselsatt,648240,648240,1902
2016,21,sysselsatt,739954,739954,0235
2016,36,sysselsatt,473137,473137,0226
2016,28,sysselsatt,952553,952553,0235
2016,25,sysselsatt,539676,539676,0106
2016,49,sysselsatt,1931676,1931676,1201
2016,4,utdanning,,,0602
2016,32,sysselsatt,883070,883070,1424
2016,41,ufor,22408,350378,0217
2016,34,sysselsatt,316638,316638,5027
2016,40,sysselsatt,1536432,1536432,5047
2016,32,sysselsatt,627083,627083,0301
2016,34,sysselsatt,112464,112464,0301
2016,14,utdanning,,,1824
2016,29,sysselsatt,528537,528537,0105
2016,46,sysselsatt,351066,351066,0106
2016,42,sysselsatt,754413,754413,1573
2016,16,utdanning,,,0301
2016,29,sysselsatt,729005,729005,1504
2016,42,ufor,50909,816840,1913
2016,50,sysselsatt,2072710,2072710,0213
2016,47,sysselsatt,968557,968557,0514
2016,56,sysselsatt,362992,362992,1103
2016,18,utdanning,,,0301
2016,10,utdanning,,,0602
2016,53,sysselsatt,1151523,1151523,0213
2016,6,utdanning,,,1017
2016,-9,utdanning,,,
2016,44,sysselsatt,273990,273990,0301
2016,50,sysselsatt,828492,828492,0418
2016,25,sysselsatt,324082,324082,0235
2016,17,utdanning,,,0602
2016,61,sysselsatt,402838,402838,1103
2016,2,utdanning,,,5001
2016,36,sysselsatt,302718,302718,0231
2016,62,ufor,27247,1012568,0101
2016,21,sysselsatt,350071,350071,1526
2016,40,sysselsatt,1529688,1529688,0106
2016,44,sysselsatt,803889,803889,0301
2016,21,sysselsatt,903394,903394,1420
2016,61,sysselsatt,1019014,1019014,5016
2016,66,sysselsatt,424700,424700,1114
2016,30,sysselsatt,210734,210734,0605
2016,26,arbeidsledig,304988,657562,0502
2016,33,sysselsatt,241066,241066,1902
2016,38,sysselsatt,178065,178065,0901
2016,35,sysselsatt,387129,387129,0438
2016,47,sysselsatt,1314512,1314512,0602
2016,-5,utdanning,,,
2016,-5,utdanning,,,
2016,23,sysselsatt,,,1871
2016,23,sysselsatt,585585,585585,1102
2016,6,utdanning,,,0301
2016,55,ufor,102021,1017472,0604
2016,35,sysselsatt,714085,714085,1825
2016,15,utdanning,,,5001
2016,44,sysselsatt,516412,516412,1804
2016,-9,utdanning,,,
2016,20,sysselsatt,,,0111
2016,44,sysselsatt,277107,277107,0806
2016,22,sysselsatt,590917,590917,0412
2016,40,sysselsatt,135094,135094,5026
2016,18,utdanning,,,0605
2016,42,ufor,21278,240604,0301
2016,3,utdanning,,,1805
2016,74,pensjonist,,,0704
2016,37,sysselsatt,529995,529995,1247
2016,24,sysselsatt,,,1902
2016,12,utdanning,,,5001
2016,34,sysselsatt,427748,427748,2020
2016,43,sysselsatt,1481305,1481305,0220
2016,65,sysselsatt,541126,541126,1149
2016,-9,utdanning,,,
2016,21,sysselsatt,387289,387289,0301
2016,24,sysselsatt,551197,551197,5030
2016,34,sysselsatt,340386,340386,1201
2016,64,sysselsatt,696606,696606,0233
2016,38,sysselsatt,516428,516428,0301
2016,39,sysselsatt,258326,258326,0136
2016,29,sysselsatt,698444,698444,0226
2016,53,sysselsatt,892821,892821,1106
2016,46,sysselsatt,577436,577436,1902
2016,56,sysselsatt,839163,839163,1266
2016,44,sysselsatt,405597,405597,1114
2016,44,sysselsatt,621669,621669,0626
2016,27,sysselsatt,988814,988814,1001
2016,48,sysselsatt,1014674,1014674,1223
2016,-2,utdanning,,,
2016,16,utdanning,27482,27482,0301
2016,15,utdanning,,,0602
2016,58,sysselsatt,505840,505840,0226
2016,28,sysselsatt,499909,499909,1103
2016,42,sysselsatt,1011697,1011697,0522
2016,65,sysselsatt,920166,920166,0806
2016,46,sysselsatt,1068757,1068757,1102
2016,44,sysselsatt,842488,842488,1850
2016,6,utdanning,,,1001
2016,42,sysselsatt,224330,224330,0612
2016,21,sysselsatt,317938,317938,1001
2016,36,sysselsatt,313603,313603,0301
2016,-2,utdanning,,,
2016,27,sysselsatt,519250,519250,0301
2016,54,sysselsatt,1565001,1565001,1815
2016,13,utdanning,,,1232
2016,39,sysselsatt,434686,434686,0301
2016,54,sysselsatt,2496641,2496641,1241
2016,-9,utdanning,,,
2016,46,sysselsatt,1113667,1113667,1804
2016,23,arbeidsledig,74442,200177,0403
2016,19,utdanning,,,0542
2016,-1,utdanning,,,
2016,61,sysselsatt,447056,447056,2015
2016,22,sysselsatt,,,0604
2016,15,utdanning,,,5001
2016,51,sysselsatt,770083,770083,0604
2016,27,sysselsatt,721036,721036,1001
2016,16,utdanning,,,0138
2016,39,sysselsatt,960427,960427,1103
2016,36,sysselsatt,508588,508588,1867
2016,22,sysselsatt,581267,581267,0220
2016,16,utdanning,,,0906
2016,16,utdanning,36388,36388,5050
2016,26,sysselsatt,313308,313308,0216
2016,47,sysselsatt,748441,748441,0301
2016,35,sysselsatt,494899,494899,5024
2016,35,ufor,23083,240990,0620
2016,41,sysselsatt,731769,731769,0118
2016,39,sysselsatt,1204696,1204696,0226
2016,39,sysselsatt,629660,629660,1557
2016,53,ufor,47976,311845,0911
